Indicator,Year,Values,State,LGA,Months
Measles 2 Dose Coverage (Annualized),2023,59.6,Anambra,Anambra East,NA
Measles 2 Dose Coverage (Annualized),2023,27.1,Anambra,Anambra West,NA
Measles 2 Dose Coverage (Annualized),2023,32.2,Anambra,Anaocha,NA
Measles 2 Dose Coverage (Annualized),2023,53.6,Anambra,Awka North,NA
Measles 2 Dose Coverage (Annualized),2023,55.9,Anambra,Awka South,NA
Measles 2 Dose Coverage (Annualized),2023,9.5,Anambra,Ayamelum,NA
Measles 2 Dose Coverage (Annualized),2023,53.1,Anambra,Dunukofia,NA
Measles 2 Dose Coverage (Annualized),2023,43.2,Anambra,Ekwusigo,NA
Measles 2 Dose Coverage (Annualized),2023,31.9,Anambra,Idemili North,NA
Measles 2 Dose Coverage (Annualized),2023,36.1,Anambra,Idemili South,NA
Measles 2 Dose Coverage (Annualized),2023,25,Anambra,Ihiala,NA
Measles 2 Dose Coverage (Annualized),2023,35,Anambra,Njikoka,NA
Measles 2 Dose Coverage (Annualized),2023,31.4,Anambra,Nnewi North,NA
Measles 2 Dose Coverage (Annualized),2023,39.2,Anambra,Nnewi South,NA
Measles 2 Dose Coverage (Annualized),2023,65.2,Anambra,Ogbaru,NA
Measles 2 Dose Coverage (Annualized),2023,25.7,Anambra,Onitsha North,NA
Measles 2 Dose Coverage (Annualized),2023,60.8,Anambra,Onitsha South,NA
Measles 2 Dose Coverage (Annualized),2023,16.5,Anambra,Orumba North,NA
Measles 2 Dose Coverage (Annualized),2023,14.3,Anambra,Orumba South,NA
Measles 2 Dose Coverage (Annualized),2023,50.2,Anambra,Oyi,NA
Measles 2 Dose Coverage (Annualized),2023,29.5,Bauchi,Alkaleri,NA
Measles 2 Dose Coverage (Annualized),2023,56.7,Bauchi,Bauchi,NA
Measles 2 Dose Coverage (Annualized),2023,72,Bauchi,Bogoro,NA
Measles 2 Dose Coverage (Annualized),2023,44.1,Bauchi,Dambam,NA
Measles 2 Dose Coverage (Annualized),2023,50.7,Bauchi,Darazo,NA
Measles 2 Dose Coverage (Annualized),2023,63.3,Bauchi,Dass,NA
Measles 2 Dose Coverage (Annualized),2023,39.1,Bauchi,Gamawa,NA
Measles 2 Dose Coverage (Annualized),2023,43,Bauchi,Ganjuwa,NA
Measles 2 Dose Coverage (Annualized),2023,29.2,Bauchi,Giade,NA
Measles 2 Dose Coverage (Annualized),2023,32.4,Bauchi,Itas/Gadau,NA
Measles 2 Dose Coverage (Annualized),2023,49.2,Bauchi,Jama'are,NA
Measles 2 Dose Coverage (Annualized),2023,41.5,Bauchi,Katagum,NA
Measles 2 Dose Coverage (Annualized),2023,31.8,Bauchi,Kirfi,NA
Measles 2 Dose Coverage (Annualized),2023,39.1,Bauchi,Misau,NA
Measles 2 Dose Coverage (Annualized),2023,41.1,Bauchi,Ningi,NA
Measles 2 Dose Coverage (Annualized),2023,31.9,Bauchi,Shira,NA
Measles 2 Dose Coverage (Annualized),2023,61.4,Bauchi,Tafawa-Balewa,NA
Measles 2 Dose Coverage (Annualized),2023,54.2,Bauchi,Toro,NA
Measles 2 Dose Coverage (Annualized),2023,39.3,Bauchi,Warji,NA
Measles 2 Dose Coverage (Annualized),2023,69.8,Bauchi,Zaki,NA
Measles 2 Dose Coverage (Annualized),2023,15.3,Benue,Ado,NA
Measles 2 Dose Coverage (Annualized),2023,47.7,Benue,Agatu,NA
Measles 2 Dose Coverage (Annualized),2023,48.2,Benue,Apa,NA
Measles 2 Dose Coverage (Annualized),2023,20,Benue,Buruku,NA
Measles 2 Dose Coverage (Annualized),2023,35.6,Benue,Gboko,NA
Measles 2 Dose Coverage (Annualized),2023,19.8,Benue,Guma,NA
Measles 2 Dose Coverage (Annualized),2023,22.3,Benue,Gwer East,NA
Measles 2 Dose Coverage (Annualized),2023,34.5,Benue,Gwer West,NA
Measles 2 Dose Coverage (Annualized),2023,15.6,Benue,Katsina-Ala,NA
Measles 2 Dose Coverage (Annualized),2023,15.6,Benue,Konshisha,NA
Measles 2 Dose Coverage (Annualized),2023,25.8,Benue,Kwande,NA
Measles 2 Dose Coverage (Annualized),2023,25,Benue,Logo,NA
Measles 2 Dose Coverage (Annualized),2023,43.4,Benue,Makurdi,NA
Measles 2 Dose Coverage (Annualized),2023,68.4,Benue,Obi,NA
Measles 2 Dose Coverage (Annualized),2023,41.1,Benue,Ogbadibo,NA
Measles 2 Dose Coverage (Annualized),2023,47.8,Benue,Ohimini,NA
Measles 2 Dose Coverage (Annualized),2023,39.1,Benue,Oju,NA
Measles 2 Dose Coverage (Annualized),2023,9.7,Benue,Okpokwu,NA
Measles 2 Dose Coverage (Annualized),2023,27.2,Benue,Otukpo,NA
Measles 2 Dose Coverage (Annualized),2023,21.3,Benue,Tarka,NA
Measles 2 Dose Coverage (Annualized),2023,34.2,Benue,Ukum,NA
Measles 2 Dose Coverage (Annualized),2023,11.7,Benue,Ushongo,NA
Measles 2 Dose Coverage (Annualized),2023,10.8,Benue,Vandeikya,NA
Measles 2 Dose Coverage (Annualized),2023,14.9,Borno,Abadam,NA
Measles 2 Dose Coverage (Annualized),2023,45.5,Borno,Askira/Uba,NA
Measles 2 Dose Coverage (Annualized),2023,44.2,Borno,Bama,NA
Measles 2 Dose Coverage (Annualized),2023,61.4,Borno,Bayo,NA
Measles 2 Dose Coverage (Annualized),2023,67,Borno,Biu,NA
Measles 2 Dose Coverage (Annualized),2023,41.3,Borno,Chibok,NA
Measles 2 Dose Coverage (Annualized),2023,8.3,Borno,Damboa,NA
Measles 2 Dose Coverage (Annualized),2023,24.5,Borno,Dikwa,NA
Measles 2 Dose Coverage (Annualized),2023,108.6,Borno,Gubio,NA
Measles 2 Dose Coverage (Annualized),2023,19.9,Borno,Gwoza,NA
Measles 2 Dose Coverage (Annualized),2023,28.7,Borno,Hawul,NA
Measles 2 Dose Coverage (Annualized),2023,94.1,Borno,Jere,NA
Measles 2 Dose Coverage (Annualized),2023,17,Borno,Kaga,NA
Measles 2 Dose Coverage (Annualized),2023,3.6,Borno,Kala/Balge,NA
Measles 2 Dose Coverage (Annualized),2023,48,Borno,Konduga,NA
Measles 2 Dose Coverage (Annualized),2023,8.7,Borno,Kukawa,NA
Measles 2 Dose Coverage (Annualized),2023,143.6,Borno,Kwaya Kusar,NA
Measles 2 Dose Coverage (Annualized),2023,68.7,Borno,Mafa,NA
Measles 2 Dose Coverage (Annualized),2023,42.2,Borno,Magumeri,NA
Measles 2 Dose Coverage (Annualized),2023,41.8,Borno,Maiduguri,NA
Measles 2 Dose Coverage (Annualized),2023,4.5,Borno,Marte,NA
Measles 2 Dose Coverage (Annualized),2023,16.3,Borno,Mobbar,NA
Measles 2 Dose Coverage (Annualized),2023,83.3,Borno,Monguno,NA
Measles 2 Dose Coverage (Annualized),2023,11.6,Borno,Ngala,NA
Measles 2 Dose Coverage (Annualized),2023,51.2,Borno,Nganzai,NA
Measles 2 Dose Coverage (Annualized),2023,69.5,Borno,Shani,NA
Measles 2 Dose Coverage (Annualized),2023,41.9,Bayelsa,Brass,NA
Measles 2 Dose Coverage (Annualized),2023,31.7,Bayelsa,Ekeremor,NA
Measles 2 Dose Coverage (Annualized),2023,12.9,Bayelsa,Kolokuma/Opokuma,NA
Measles 2 Dose Coverage (Annualized),2023,31.8,Bayelsa,Nembe,NA
Measles 2 Dose Coverage (Annualized),2023,17.5,Bayelsa,Ogbia,NA
Measles 2 Dose Coverage (Annualized),2023,12,Bayelsa,Sagbama,NA
Measles 2 Dose Coverage (Annualized),2023,18.3,Bayelsa,Southern Ijaw,NA
Measles 2 Dose Coverage (Annualized),2023,31.7,Bayelsa,Yenagoa,NA
Measles 2 Dose Coverage (Annualized),2023,74.1,Cross River,Abi,NA
Measles 2 Dose Coverage (Annualized),2023,112,Cross River,Akamkpa,NA
Measles 2 Dose Coverage (Annualized),2023,31.7,Cross River,Akpabuyo,NA
Measles 2 Dose Coverage (Annualized),2023,38.3,Cross River,Bakassi,NA
Measles 2 Dose Coverage (Annualized),2023,35.8,Cross River,Bekwarra,NA
Measles 2 Dose Coverage (Annualized),2023,49.7,Cross River,Biase,NA
Measles 2 Dose Coverage (Annualized),2023,66.8,Cross River,Boki,NA
Measles 2 Dose Coverage (Annualized),2023,34.3,Cross River,Calabar Municipal,NA
Measles 2 Dose Coverage (Annualized),2023,44.3,Cross River,Calabar South,NA
Measles 2 Dose Coverage (Annualized),2023,96.8,Cross River,Etung,NA
Measles 2 Dose Coverage (Annualized),2023,21.9,Cross River,Ikom,NA
Measles 2 Dose Coverage (Annualized),2023,38.8,Cross River,Obanliku,NA
Measles 2 Dose Coverage (Annualized),2023,36.4,Cross River,Obubra,NA
Measles 2 Dose Coverage (Annualized),2023,57.8,Cross River,Obudu,NA
Measles 2 Dose Coverage (Annualized),2023,41.2,Cross River,Odukpani,NA
Measles 2 Dose Coverage (Annualized),2023,33.8,Cross River,Ogoja,NA
Measles 2 Dose Coverage (Annualized),2023,69.4,Cross River,Yakurr,NA
Measles 2 Dose Coverage (Annualized),2023,42,Cross River,Yala,NA
Measles 2 Dose Coverage (Annualized),2023,23.1,Delta,Aniocha North,NA
Measles 2 Dose Coverage (Annualized),2023,27,Delta,Aniocha South,NA
Measles 2 Dose Coverage (Annualized),2023,19.8,Delta,Bomadi,NA
Measles 2 Dose Coverage (Annualized),2023,22.5,Delta,Burutu,NA
Measles 2 Dose Coverage (Annualized),2023,41.7,Delta,Ethiope East,NA
Measles 2 Dose Coverage (Annualized),2023,34,Delta,Ethiope West,NA
Measles 2 Dose Coverage (Annualized),2023,26.3,Delta,Ika North East,NA
Measles 2 Dose Coverage (Annualized),2023,50.9,Delta,Ika South,NA
Measles 2 Dose Coverage (Annualized),2023,46.1,Delta,Isoko North,NA
Measles 2 Dose Coverage (Annualized),2023,45.8,Delta,Isoko South,NA
Measles 2 Dose Coverage (Annualized),2023,20,Delta,Ndokwa East,NA
Measles 2 Dose Coverage (Annualized),2023,26,Delta,Ndokwa West,NA
Measles 2 Dose Coverage (Annualized),2023,37.4,Delta,Okpe,NA
Measles 2 Dose Coverage (Annualized),2023,44,Delta,Oshimili North,NA
Measles 2 Dose Coverage (Annualized),2023,44.7,Delta,Oshimili South,NA
Measles 2 Dose Coverage (Annualized),2023,18.8,Delta,Patani,NA
Measles 2 Dose Coverage (Annualized),2023,23.4,Delta,Sapele,NA
Measles 2 Dose Coverage (Annualized),2023,36.9,Delta,Udu,NA
Measles 2 Dose Coverage (Annualized),2023,32.7,Delta,Ughelli North,NA
Measles 2 Dose Coverage (Annualized),2023,21.9,Delta,Ughelli South,NA
Measles 2 Dose Coverage (Annualized),2023,25.7,Delta,Ukwuani,NA
Measles 2 Dose Coverage (Annualized),2023,40.5,Delta,Uvwie,NA
Measles 2 Dose Coverage (Annualized),2023,61.4,Delta,Warri North,NA
Measles 2 Dose Coverage (Annualized),2023,79.9,Delta,Warri South,NA
Measles 2 Dose Coverage (Annualized),2023,19.9,Delta,Warri South West,NA
Measles 2 Dose Coverage (Annualized),2023,37.4,Ebonyi,Abakaliki,NA
Measles 2 Dose Coverage (Annualized),2023,39.2,Ebonyi,Afikpo North,NA
Measles 2 Dose Coverage (Annualized),2023,74.6,Ebonyi,Afikpo South,NA
Measles 2 Dose Coverage (Annualized),2023,57.5,Ebonyi,Ebonyi,NA
Measles 2 Dose Coverage (Annualized),2023,32.9,Ebonyi,Ezza North,NA
Measles 2 Dose Coverage (Annualized),2023,25.7,Ebonyi,Ezza South,NA
Measles 2 Dose Coverage (Annualized),2023,23.3,Ebonyi,Ikwo,NA
Measles 2 Dose Coverage (Annualized),2023,33.6,Ebonyi,Ishielu,NA
Measles 2 Dose Coverage (Annualized),2023,56.8,Ebonyi,Ivo,NA
Measles 2 Dose Coverage (Annualized),2023,22.6,Ebonyi,Izzi,NA
Measles 2 Dose Coverage (Annualized),2023,79.5,Ebonyi,Ohaozara,NA
Measles 2 Dose Coverage (Annualized),2023,12.8,Ebonyi,Ohaukwu,NA
Measles 2 Dose Coverage (Annualized),2023,56.7,Ebonyi,Onicha,NA
Measles 2 Dose Coverage (Annualized),2023,27.9,Edo,Akoko-Edo,NA
Measles 2 Dose Coverage (Annualized),2023,30.8,Edo,Egor,NA
Measles 2 Dose Coverage (Annualized),2023,28.3,Edo,Esan Central,NA
Measles 2 Dose Coverage (Annualized),2023,20.2,Edo,Esan North-East,NA
Measles 2 Dose Coverage (Annualized),2023,28.5,Edo,Esan South-East,NA
Measles 2 Dose Coverage (Annualized),2023,22.9,Edo,Esan West,NA
Measles 2 Dose Coverage (Annualized),2023,48.6,Edo,Etsako Central,NA
Measles 2 Dose Coverage (Annualized),2023,19.3,Edo,Etsako East,NA
Measles 2 Dose Coverage (Annualized),2023,30.1,Edo,Etsako West,NA
Measles 2 Dose Coverage (Annualized),2023,18.2,Edo,Igueben,NA
Measles 2 Dose Coverage (Annualized),2023,43.9,Edo,Ikpoba-Okha,NA
Measles 2 Dose Coverage (Annualized),2023,37.6,Edo,Oredo,NA
Measles 2 Dose Coverage (Annualized),2023,9.4,Edo,Orhionmwon,NA
Measles 2 Dose Coverage (Annualized),2023,33.3,Edo,Ovia North-East,NA
Measles 2 Dose Coverage (Annualized),2023,20.1,Edo,Ovia South-West,NA
Measles 2 Dose Coverage (Annualized),2023,18.4,Edo,Owan East,NA
Measles 2 Dose Coverage (Annualized),2023,19.9,Edo,Owan West,NA
Measles 2 Dose Coverage (Annualized),2023,53.3,Edo,Uhunmwonde,NA
Measles 2 Dose Coverage (Annualized),2023,46.7,Ekiti,Ado Ekiti,NA
Measles 2 Dose Coverage (Annualized),2023,20.8,Ekiti,Aiyekire (Gbonyin),NA
Measles 2 Dose Coverage (Annualized),2023,80,Ekiti,Efon,NA
Measles 2 Dose Coverage (Annualized),2023,19.7,Ekiti,Ekiti East,NA
Measles 2 Dose Coverage (Annualized),2023,30.6,Ekiti,Ekiti South West,NA
Measles 2 Dose Coverage (Annualized),2023,41.3,Ekiti,Ekiti West,NA
Measles 2 Dose Coverage (Annualized),2023,66.1,Ekiti,Emure,NA
Measles 2 Dose Coverage (Annualized),2023,78.7,Ekiti,Ido-Osi,NA
Measles 2 Dose Coverage (Annualized),2023,54.8,Ekiti,Ijero,NA
Measles 2 Dose Coverage (Annualized),2023,39.3,Ekiti,Ikere,NA
Measles 2 Dose Coverage (Annualized),2023,19.8,Ekiti,Ikole,NA
Measles 2 Dose Coverage (Annualized),2023,34.2,Ekiti,Ilejemeje,NA
Measles 2 Dose Coverage (Annualized),2023,19.5,Ekiti,Irepodun/Ifelodun,NA
Measles 2 Dose Coverage (Annualized),2023,45.4,Ekiti,Ise/Orun,NA
Measles 2 Dose Coverage (Annualized),2023,50.7,Ekiti,Moba,NA
Measles 2 Dose Coverage (Annualized),2023,43.3,Ekiti,Oye,NA
Measles 2 Dose Coverage (Annualized),2023,24,Enugu,Aninri,NA
Measles 2 Dose Coverage (Annualized),2023,77.9,Enugu,Awgu,NA
Measles 2 Dose Coverage (Annualized),2023,46.5,Enugu,Enugu East,NA
Measles 2 Dose Coverage (Annualized),2023,36.8,Enugu,Enugu North,NA
Measles 2 Dose Coverage (Annualized),2023,23.8,Enugu,Enugu South,NA
Measles 2 Dose Coverage (Annualized),2023,79.8,Enugu,Ezeagu,NA
Measles 2 Dose Coverage (Annualized),2023,37.1,Enugu,Igbo-Etiti,NA
Measles 2 Dose Coverage (Annualized),2023,24,Enugu,Igbo-Eze North,NA
Measles 2 Dose Coverage (Annualized),2023,38.7,Enugu,Igbo-Eze South,NA
Measles 2 Dose Coverage (Annualized),2023,15,Enugu,Isi-Uzo,NA
Measles 2 Dose Coverage (Annualized),2023,19.8,Enugu,Nkanu East,NA
Measles 2 Dose Coverage (Annualized),2023,36,Enugu,Nkanu West,NA
Measles 2 Dose Coverage (Annualized),2023,31,Enugu,Nsukka,NA
Measles 2 Dose Coverage (Annualized),2023,22,Enugu,Oji River,NA
Measles 2 Dose Coverage (Annualized),2023,27.7,Enugu,Udenu,NA
Measles 2 Dose Coverage (Annualized),2023,23.1,Enugu,Udi,NA
Measles 2 Dose Coverage (Annualized),2023,7.7,Enugu,Uzo-Uwani,NA
Measles 2 Dose Coverage (Annualized),2023,84.2,Federal Capital Territory,Abaji,NA
Measles 2 Dose Coverage (Annualized),2023,56.5,Federal Capital Territory,Abuja Municipal,NA
Measles 2 Dose Coverage (Annualized),2023,74.6,Federal Capital Territory,Bwari,NA
Measles 2 Dose Coverage (Annualized),2023,68.7,Federal Capital Territory,Gwagwalada,NA
Measles 2 Dose Coverage (Annualized),2023,76.4,Federal Capital Territory,Kuje,NA
Measles 2 Dose Coverage (Annualized),2023,93.6,Federal Capital Territory,Kwali,NA
Measles 2 Dose Coverage (Annualized),2023,34.1,Gombe,Akko,NA
Measles 2 Dose Coverage (Annualized),2023,43.7,Gombe,Balanga,NA
Measles 2 Dose Coverage (Annualized),2023,26.9,Gombe,Billiri,NA
Measles 2 Dose Coverage (Annualized),2023,43.7,Gombe,Dukku,NA
Measles 2 Dose Coverage (Annualized),2023,41,Gombe,Funakaye,NA
Measles 2 Dose Coverage (Annualized),2023,62.6,Gombe,Gombe,NA
Measles 2 Dose Coverage (Annualized),2023,35.1,Gombe,Kaltungo,NA
Measles 2 Dose Coverage (Annualized),2023,43,Gombe,Kwami,NA
Measles 2 Dose Coverage (Annualized),2023,24.4,Gombe,Nafada,NA
Measles 2 Dose Coverage (Annualized),2023,20,Gombe,Shongom,NA
Measles 2 Dose Coverage (Annualized),2023,50.9,Gombe,Yamaltu/Deba,NA
Measles 2 Dose Coverage (Annualized),2023,29.3,Imo,Aboh-Mbaise,NA
Measles 2 Dose Coverage (Annualized),2023,12.3,Imo,Ahiazu-Mbaise,NA
Measles 2 Dose Coverage (Annualized),2023,29.6,Imo,Ehime-Mbano,NA
Measles 2 Dose Coverage (Annualized),2023,14.4,Imo,Ezinihitte-Mbaise,NA
Measles 2 Dose Coverage (Annualized),2023,19.8,Imo,Ideato North,NA
Measles 2 Dose Coverage (Annualized),2023,12.3,Imo,Ideato South,NA
Measles 2 Dose Coverage (Annualized),2023,31,Imo,Ihitte/Uboma,NA
Measles 2 Dose Coverage (Annualized),2023,64.3,Imo,Ikeduru,NA
Measles 2 Dose Coverage (Annualized),2023,9.9,Imo,Isiala Mbano,NA
Measles 2 Dose Coverage (Annualized),2023,11.4,Imo,Isu,NA
Measles 2 Dose Coverage (Annualized),2023,39,Imo,Mbaitoli,NA
Measles 2 Dose Coverage (Annualized),2023,10.5,Imo,Ngor-Okpala,NA
Measles 2 Dose Coverage (Annualized),2023,21.8,Imo,Njaba,NA
Measles 2 Dose Coverage (Annualized),2023,16.9,Imo,Nkwerre,NA
Measles 2 Dose Coverage (Annualized),2023,15.8,Imo,Nwangele,NA
Measles 2 Dose Coverage (Annualized),2023,23.9,Imo,Obowo,NA
Measles 2 Dose Coverage (Annualized),2023,41,Imo,Oguta,NA
Measles 2 Dose Coverage (Annualized),2023,21.6,Imo,Ohaji/Egbema,NA
Measles 2 Dose Coverage (Annualized),2023,21.7,Imo,Okigwe,NA
Measles 2 Dose Coverage (Annualized),2023,25.1,Imo,Onuimo,NA
Measles 2 Dose Coverage (Annualized),2023,18.2,Imo,Orlu,NA
Measles 2 Dose Coverage (Annualized),2023,5.1,Imo,Orsu,NA
Measles 2 Dose Coverage (Annualized),2023,17.1,Imo,Oru East,NA
Measles 2 Dose Coverage (Annualized),2023,28.2,Imo,Oru West,NA
Measles 2 Dose Coverage (Annualized),2023,50.4,Imo,Owerri Municipal,NA
Measles 2 Dose Coverage (Annualized),2023,34.2,Imo,Owerri North,NA
Measles 2 Dose Coverage (Annualized),2023,91.8,Imo,Owerri West,NA
Measles 2 Dose Coverage (Annualized),2023,53.1,Jigawa,Auyo,NA
Measles 2 Dose Coverage (Annualized),2023,86.5,Jigawa,Babura,NA
Measles 2 Dose Coverage (Annualized),2023,63.6,Jigawa,Birnin Kudu,NA
Measles 2 Dose Coverage (Annualized),2023,49.6,Jigawa,Birniwa,NA
Measles 2 Dose Coverage (Annualized),2023,65.9,Jigawa,Buji,NA
Measles 2 Dose Coverage (Annualized),2023,65.4,Jigawa,Dutse,NA
Measles 2 Dose Coverage (Annualized),2023,78.5,Jigawa,Gagarawa,NA
Measles 2 Dose Coverage (Annualized),2023,72.9,Jigawa,Garki,NA
Measles 2 Dose Coverage (Annualized),2023,51.4,Jigawa,Gumel,NA
Measles 2 Dose Coverage (Annualized),2023,49.6,Jigawa,Guri,NA
Measles 2 Dose Coverage (Annualized),2023,67.5,Jigawa,Gwaram,NA
Measles 2 Dose Coverage (Annualized),2023,53.9,Jigawa,Gwiwa,NA
Measles 2 Dose Coverage (Annualized),2023,70.5,Jigawa,Hadejia,NA
Measles 2 Dose Coverage (Annualized),2023,51.8,Jigawa,Jahun,NA
Measles 2 Dose Coverage (Annualized),2023,58,Jigawa,Kafin Hausa,NA
Measles 2 Dose Coverage (Annualized),2023,80.1,Jigawa,Kaugama,NA
Measles 2 Dose Coverage (Annualized),2023,44,Jigawa,Kazaure,NA
Measles 2 Dose Coverage (Annualized),2023,45.7,Jigawa,Kiri Kasamma,NA
Measles 2 Dose Coverage (Annualized),2023,89.2,Jigawa,Kiyawa,NA
Measles 2 Dose Coverage (Annualized),2023,54.3,Jigawa,Maigatari,NA
Measles 2 Dose Coverage (Annualized),2023,64.1,Jigawa,Malam Madori,NA
Measles 2 Dose Coverage (Annualized),2023,70.8,Jigawa,Miga,NA
Measles 2 Dose Coverage (Annualized),2023,69.1,Jigawa,Ringim,NA
Measles 2 Dose Coverage (Annualized),2023,56.3,Jigawa,Roni,NA
Measles 2 Dose Coverage (Annualized),2023,50,Jigawa,Sule-Tankarkar,NA
Measles 2 Dose Coverage (Annualized),2023,90.6,Jigawa,Taura,NA
Measles 2 Dose Coverage (Annualized),2023,61,Jigawa,Yankwashi,NA
Measles 2 Dose Coverage (Annualized),2023,55.2,Kaduna,Birnin Gwari,NA
Measles 2 Dose Coverage (Annualized),2023,40.4,Kaduna,Chikun,NA
Measles 2 Dose Coverage (Annualized),2023,40.1,Kaduna,Giwa,NA
Measles 2 Dose Coverage (Annualized),2023,31,Kaduna,Igabi,NA
Measles 2 Dose Coverage (Annualized),2023,44.2,Kaduna,Ikara,NA
Measles 2 Dose Coverage (Annualized),2023,35.3,Kaduna,Jaba,NA
Measles 2 Dose Coverage (Annualized),2023,16,Kaduna,Jema'a,NA
Measles 2 Dose Coverage (Annualized),2023,12.8,Kaduna,Kachia,NA
Measles 2 Dose Coverage (Annualized),2023,23,Kaduna,Kaduna North,NA
Measles 2 Dose Coverage (Annualized),2023,21.8,Kaduna,Kaduna South,NA
Measles 2 Dose Coverage (Annualized),2023,6.3,Kaduna,Kagarko,NA
Measles 2 Dose Coverage (Annualized),2023,55.8,Kaduna,Kajuru,NA
Measles 2 Dose Coverage (Annualized),2023,28.2,Kaduna,Kaura,NA
Measles 2 Dose Coverage (Annualized),2023,36.8,Kaduna,Kauru,NA
Measles 2 Dose Coverage (Annualized),2023,30.8,Kaduna,Kubau,NA
Measles 2 Dose Coverage (Annualized),2023,22.7,Kaduna,Kudan,NA
Measles 2 Dose Coverage (Annualized),2023,78.6,Kaduna,Lere,NA
Measles 2 Dose Coverage (Annualized),2023,43.8,Kaduna,Makarfi,NA
Measles 2 Dose Coverage (Annualized),2023,54.2,Kaduna,Sabon Gari,NA
Measles 2 Dose Coverage (Annualized),2023,13.9,Kaduna,Sanga,NA
Measles 2 Dose Coverage (Annualized),2023,25.2,Kaduna,Soba,NA
Measles 2 Dose Coverage (Annualized),2023,25.1,Kaduna,Zangon Kataf,NA
Measles 2 Dose Coverage (Annualized),2023,32.4,Kaduna,Zaria,NA
Measles 2 Dose Coverage (Annualized),2023,53.1,Kebbi,Aleiro,NA
Measles 2 Dose Coverage (Annualized),2023,34.8,Kebbi,Arewa,NA
Measles 2 Dose Coverage (Annualized),2023,33,Kebbi,Argungu,NA
Measles 2 Dose Coverage (Annualized),2023,85.8,Kebbi,Augie,NA
Measles 2 Dose Coverage (Annualized),2023,64.2,Kebbi,Bagudo,NA
Measles 2 Dose Coverage (Annualized),2023,59.8,Kebbi,Birnin Kebbi,NA
Measles 2 Dose Coverage (Annualized),2023,55.2,Kebbi,Bunza,NA
Measles 2 Dose Coverage (Annualized),2023,28.6,Kebbi,Dandi,NA
Measles 2 Dose Coverage (Annualized),2023,59.9,Kebbi,Danko/Wasagu,NA
Measles 2 Dose Coverage (Annualized),2023,52.9,Kebbi,Fakai,NA
Measles 2 Dose Coverage (Annualized),2023,45,Kebbi,Gwandu,NA
Measles 2 Dose Coverage (Annualized),2023,103.8,Kebbi,Jega,NA
Measles 2 Dose Coverage (Annualized),2023,35.3,Kebbi,Kalgo,NA
Measles 2 Dose Coverage (Annualized),2023,53.2,Kebbi,Koko/Besse,NA
Measles 2 Dose Coverage (Annualized),2023,44.6,Kebbi,Maiyama,NA
Measles 2 Dose Coverage (Annualized),2023,93.4,Kebbi,Ngaski,NA
Measles 2 Dose Coverage (Annualized),2023,37.8,Kebbi,Sakaba,NA
Measles 2 Dose Coverage (Annualized),2023,43.3,Kebbi,Shanga,NA
Measles 2 Dose Coverage (Annualized),2023,20.4,Kebbi,Suru,NA
Measles 2 Dose Coverage (Annualized),2023,38.1,Kebbi,Yauri,NA
Measles 2 Dose Coverage (Annualized),2023,48.2,Kebbi,Zuru,NA
Measles 2 Dose Coverage (Annualized),2023,36.7,Kano,Ajingi,NA
Measles 2 Dose Coverage (Annualized),2023,53.9,Kano,Albasu,NA
Measles 2 Dose Coverage (Annualized),2023,21.2,Kano,Bagwai,NA
Measles 2 Dose Coverage (Annualized),2023,25.9,Kano,Bebeji,NA
Measles 2 Dose Coverage (Annualized),2023,26.2,Kano,Bichi,NA
Measles 2 Dose Coverage (Annualized),2023,44.5,Kano,Bunkure,NA
Measles 2 Dose Coverage (Annualized),2023,24.5,Kano,Dala,NA
Measles 2 Dose Coverage (Annualized),2023,28,Kano,Danbatta,NA
Measles 2 Dose Coverage (Annualized),2023,29.8,Kano,Dawakin Kudu,NA
Measles 2 Dose Coverage (Annualized),2023,23.1,Kano,Dawakin Tofa,NA
Measles 2 Dose Coverage (Annualized),2023,36,Kano,Doguwa,NA
Measles 2 Dose Coverage (Annualized),2023,36.7,Kano,Fagge,NA
Measles 2 Dose Coverage (Annualized),2023,43.4,Kano,Gabasawa,NA
Measles 2 Dose Coverage (Annualized),2023,31.7,Kano,Garko,NA
Measles 2 Dose Coverage (Annualized),2023,24.9,Kano,Garum Mallam,NA
Measles 2 Dose Coverage (Annualized),2023,47.9,Kano,Gaya,NA
Measles 2 Dose Coverage (Annualized),2023,25.6,Kano,Gezawa,NA
Measles 2 Dose Coverage (Annualized),2023,36.1,Kano,Gwale,NA
Measles 2 Dose Coverage (Annualized),2023,36.1,Kano,Gwarzo,NA
Measles 2 Dose Coverage (Annualized),2023,8.9,Kano,Kabo,NA
Measles 2 Dose Coverage (Annualized),2023,29.6,Kano,Kano Municipal,NA
Measles 2 Dose Coverage (Annualized),2023,18.6,Kano,Karaye,NA
Measles 2 Dose Coverage (Annualized),2023,26.4,Kano,Kibiya,NA
Measles 2 Dose Coverage (Annualized),2023,44.3,Kano,Kiru,NA
Measles 2 Dose Coverage (Annualized),2023,36.8,Kano,Kumbotso,NA
Measles 2 Dose Coverage (Annualized),2023,29.5,Kano,Kunchi,NA
Measles 2 Dose Coverage (Annualized),2023,27.6,Kano,Kura,NA
Measles 2 Dose Coverage (Annualized),2023,42.8,Kano,Madobi,NA
Measles 2 Dose Coverage (Annualized),2023,23.1,Kano,Makoda,NA
Measles 2 Dose Coverage (Annualized),2023,11.2,Kano,Minjibir,NA
