Indicator,Year,Values,State,LGA,Months
Yellow Fever Coverage,2021,66.4,Yobe,Jakusko,NA
Yellow Fever Coverage,2021,80.2,Yobe,Karasuwa,NA
Yellow Fever Coverage,2021,99.7,Yobe,Machina,NA
Yellow Fever Coverage,2021,103.9,Yobe,Nangere,NA
Yellow Fever Coverage,2021,64.8,Yobe,Nguru,NA
Yellow Fever Coverage,2021,109.2,Yobe,Potiskum,NA
Yellow Fever Coverage,2021,99,Yobe,Tarmuwa,NA
Yellow Fever Coverage,2021,43.6,Yobe,Yunusari,NA
Yellow Fever Coverage,2021,99,Yobe,Yusufari,NA
Yellow Fever Coverage,2021,77.5,Zamfara,Anka,NA
Yellow Fever Coverage,2021,36.9,Zamfara,Bakura,NA
Yellow Fever Coverage,2021,54.5,Zamfara,Birnin Magaji,NA
Yellow Fever Coverage,2021,60.8,Zamfara,Bukkuyum,NA
Yellow Fever Coverage,2021,68.4,Zamfara,Bungudu,NA
Yellow Fever Coverage,2021,46.4,Zamfara,Gummi,NA
Yellow Fever Coverage,2021,36.9,Zamfara,Gusau,NA
Yellow Fever Coverage,2021,47.6,Zamfara,Kaura Namoda,NA
Yellow Fever Coverage,2021,80.8,Zamfara,Maradun,NA
Yellow Fever Coverage,2021,47.8,Zamfara,Maru,NA
Yellow Fever Coverage,2021,55.4,Zamfara,Shinkafi,NA
Yellow Fever Coverage,2021,48.5,Zamfara,Talata Mafara,NA
Yellow Fever Coverage,2021,42.9,Zamfara,Tsafe,NA
Yellow Fever Coverage,2021,40.3,Zamfara,Zurmi,NA
Yellow Fever Coverage,2022,27.9,Anambra,State level data,NA
Yellow Fever Coverage,2022,22.3,Abia,State level data,NA
Yellow Fever Coverage,2022,37.8,Adamawa,State level data,NA
Yellow Fever Coverage,2022,25,Akwa-Ibom,State level data,NA
Yellow Fever Coverage,2022,26.1,Bauchi,State level data,NA
Yellow Fever Coverage,2022,22.3,Benue,State level data,NA
Yellow Fever Coverage,2022,25.5,Borno,State level data,NA
Yellow Fever Coverage,2022,12.1,Bayelsa,State level data,NA
Yellow Fever Coverage,2022,33.4,Cross River,State level data,NA
Yellow Fever Coverage,2022,26.4,Delta,State level data,NA
Yellow Fever Coverage,2022,30.5,Ebonyi,State level data,NA
Yellow Fever Coverage,2022,19,Edo,State level data,NA
Yellow Fever Coverage,2022,19.4,Ekiti,State level data,NA
Yellow Fever Coverage,2022,21.2,Enugu,State level data,NA
Yellow Fever Coverage,2022,41.5,Federal Capital Territory,State level data,NA
Yellow Fever Coverage,2022,30.8,Gombe,State level data,NA
Yellow Fever Coverage,2022,26.8,Imo,State level data,NA
Yellow Fever Coverage,2022,33.4,Jigawa,State level data,NA
Yellow Fever Coverage,2022,30.2,Kaduna,State level data,NA
Yellow Fever Coverage,2022,29.6,Kebbi,State level data,NA
Yellow Fever Coverage,2022,30.9,Kano,State level data,NA
Yellow Fever Coverage,2022,20.8,Kogi,State level data,NA
Yellow Fever Coverage,2022,29.1,Katsina,State level data,NA
Yellow Fever Coverage,2022,23,Kwara,State level data,NA
Yellow Fever Coverage,2022,26.4,Lagos,State level data,NA
Yellow Fever Coverage,2022,37,Nasarawa,State level data,NA
Yellow Fever Coverage,2022,26.8,Federal Government,State level data,NA
Yellow Fever Coverage,2022,24,Niger,State level data,NA
Yellow Fever Coverage,2022,21.8,Ogun,State level data,NA
Yellow Fever Coverage,2022,32.3,Ondo,State level data,NA
Yellow Fever Coverage,2022,18.1,Osun,State level data,NA
Yellow Fever Coverage,2022,22.2,Oyo,State level data,NA
Yellow Fever Coverage,2022,20.6,Plateau,State level data,NA
Yellow Fever Coverage,2022,28.7,Rivers,State level data,NA
Yellow Fever Coverage,2022,23.6,Sokoto,State level data,NA
Yellow Fever Coverage,2022,29.2,Taraba,State level data,NA
Yellow Fever Coverage,2022,33.2,Yobe,State level data,NA
Yellow Fever Coverage,2022,30.6,Zamfara,State level data,NA
Yellow Fever Coverage,2022,23.1,Abia,Aba North,NA
Yellow Fever Coverage,2022,20,Abia,Aba South,NA
Yellow Fever Coverage,2022,26.5,Abia,Arochukwu,NA
Yellow Fever Coverage,2022,15,Abia,Bende,NA
Yellow Fever Coverage,2022,13.9,Abia,Ikwuano,NA
Yellow Fever Coverage,2022,20.4,Abia,Isiala-Ngwa North,NA
Yellow Fever Coverage,2022,31.4,Abia,Isiala-Ngwa South,NA
Yellow Fever Coverage,2022,18,Abia,Isuikwuato,NA
Yellow Fever Coverage,2022,23.7,Abia,Obi Nwga,NA
Yellow Fever Coverage,2022,19.8,Abia,Ohafia,NA
Yellow Fever Coverage,2022,25.7,Abia,Osisioma Ngwa,NA
Yellow Fever Coverage,2022,22.7,Abia,Ugwunagbo,NA
Yellow Fever Coverage,2022,31.6,Abia,Ukwa East,NA
Yellow Fever Coverage,2022,28.6,Abia,Ukwa West,NA
Yellow Fever Coverage,2022,29.1,Abia,Umuahia North,NA
Yellow Fever Coverage,2022,21.6,Abia,Umuahia South,NA
Yellow Fever Coverage,2022,19,Abia,Umunneochi,NA
Yellow Fever Coverage,2022,44.7,Adamawa,Demsa,NA
Yellow Fever Coverage,2022,39.6,Adamawa,Fufore,NA
Yellow Fever Coverage,2022,40.2,Adamawa,Ganye,NA
Yellow Fever Coverage,2022,32.7,Adamawa,Girei,NA
Yellow Fever Coverage,2022,32.9,Adamawa,Gombi,NA
Yellow Fever Coverage,2022,33.7,Adamawa,Guyuk,NA
Yellow Fever Coverage,2022,48.1,Adamawa,Hong,NA
Yellow Fever Coverage,2022,43.6,Adamawa,Jada,NA
Yellow Fever Coverage,2022,43.3,Adamawa,Lamurde,NA
Yellow Fever Coverage,2022,34.8,Adamawa,Madagali,NA
Yellow Fever Coverage,2022,41.6,Adamawa,Maiha,NA
Yellow Fever Coverage,2022,27.8,Adamawa,Mayo-Belwa,NA
Yellow Fever Coverage,2022,39.1,Adamawa,Michika,NA
Yellow Fever Coverage,2022,36.8,Adamawa,Mubi North,NA
Yellow Fever Coverage,2022,33.8,Adamawa,Mubi South,NA
Yellow Fever Coverage,2022,23,Adamawa,Numan,NA
Yellow Fever Coverage,2022,39.2,Adamawa,Shelleng,NA
Yellow Fever Coverage,2022,34.9,Adamawa,Song,NA
Yellow Fever Coverage,2022,55.5,Adamawa,Toungo,NA
Yellow Fever Coverage,2022,38.2,Adamawa,Yola North,NA
Yellow Fever Coverage,2022,34.6,Adamawa,Yola South,NA
Yellow Fever Coverage,2022,29.1,Akwa-Ibom,Abak,NA
Yellow Fever Coverage,2022,35.9,Akwa-Ibom,Eastern Obolo,NA
Yellow Fever Coverage,2022,26,Akwa-Ibom,Eket,NA
Yellow Fever Coverage,2022,21.7,Akwa-Ibom,Esit Eket,NA
Yellow Fever Coverage,2022,33.4,Akwa-Ibom,Essien Udim,NA
Yellow Fever Coverage,2022,23.3,Akwa-Ibom,Etim Ekpo,NA
Yellow Fever Coverage,2022,18.5,Akwa-Ibom,Etinan,NA
Yellow Fever Coverage,2022,26,Akwa-Ibom,Ibeno,NA
Yellow Fever Coverage,2022,15.7,Akwa-Ibom,Ibesikpo Asutan,NA
Yellow Fever Coverage,2022,14.2,Akwa-Ibom,Ibiono Ibom,NA
Yellow Fever Coverage,2022,32.7,Akwa-Ibom,Ika,NA
Yellow Fever Coverage,2022,27.9,Akwa-Ibom,Ikono,NA
Yellow Fever Coverage,2022,26.9,Akwa-Ibom,Ikot Abasi,NA
Yellow Fever Coverage,2022,30.3,Akwa-Ibom,Ikot Ekpene,NA
Yellow Fever Coverage,2022,35.2,Akwa-Ibom,Ini,NA
Yellow Fever Coverage,2022,29.3,Akwa-Ibom,Itu,NA
Yellow Fever Coverage,2022,26.3,Akwa-Ibom,Mbo,NA
Yellow Fever Coverage,2022,27.8,Akwa-Ibom,Mkpat Enin,NA
Yellow Fever Coverage,2022,34.9,Akwa-Ibom,Nsit Atai,NA
Yellow Fever Coverage,2022,36,Akwa-Ibom,Nsit Ibom,NA
Yellow Fever Coverage,2022,12.6,Akwa-Ibom,Nsit Ubium,NA
Yellow Fever Coverage,2022,25.8,Akwa-Ibom,Obot Akara,NA
Yellow Fever Coverage,2022,22.8,Akwa-Ibom,Okobo,NA
Yellow Fever Coverage,2022,22.9,Akwa-Ibom,Onna,NA
Yellow Fever Coverage,2022,26.2,Akwa-Ibom,Oron,NA
Yellow Fever Coverage,2022,24.9,Akwa-Ibom,Oruk Anam,NA
Yellow Fever Coverage,2022,11.2,Akwa-Ibom,Udung Uko,NA
Yellow Fever Coverage,2022,16,Akwa-Ibom,Ukanafun,NA
Yellow Fever Coverage,2022,20.6,Akwa-Ibom,Uruan,NA
Yellow Fever Coverage,2022,30.3,Akwa-Ibom,Urue-Offong/Oruko,NA
Yellow Fever Coverage,2022,24,Akwa-Ibom,Uyo,NA
Yellow Fever Coverage,2022,20.4,Anambra,Aguata,NA
Yellow Fever Coverage,2022,30.5,Anambra,Anambra East,NA
Yellow Fever Coverage,2022,20.3,Anambra,Anambra West,NA
Yellow Fever Coverage,2022,22,Anambra,Anaocha,NA
Yellow Fever Coverage,2022,33.8,Anambra,Awka North,NA
Yellow Fever Coverage,2022,40.8,Anambra,Awka South,NA
Yellow Fever Coverage,2022,20.2,Anambra,Ayamelum,NA
Yellow Fever Coverage,2022,28.3,Anambra,Dunukofia,NA
Yellow Fever Coverage,2022,33.7,Anambra,Ekwusigo,NA
Yellow Fever Coverage,2022,23.9,Anambra,Idemili North,NA
Yellow Fever Coverage,2022,27.4,Anambra,Idemili South,NA
Yellow Fever Coverage,2022,27.3,Anambra,Ihiala,NA
Yellow Fever Coverage,2022,23,Anambra,Njikoka,NA
Yellow Fever Coverage,2022,37.7,Anambra,Nnewi North,NA
Yellow Fever Coverage,2022,44.5,Anambra,Nnewi South,NA
Yellow Fever Coverage,2022,42.4,Anambra,Ogbaru,NA
Yellow Fever Coverage,2022,38.7,Anambra,Onitsha North,NA
Yellow Fever Coverage,2022,29.8,Anambra,Onitsha South,NA
Yellow Fever Coverage,2022,17.4,Anambra,Orumba North,NA
Yellow Fever Coverage,2022,16.3,Anambra,Orumba South,NA
Yellow Fever Coverage,2022,29.2,Anambra,Oyi,NA
Yellow Fever Coverage,2022,27.8,Bauchi,Alkaleri,NA
Yellow Fever Coverage,2022,26.5,Bauchi,Bauchi,NA
Yellow Fever Coverage,2022,30.2,Bauchi,Bogoro,NA
Yellow Fever Coverage,2022,24.7,Bauchi,Dambam,NA
Yellow Fever Coverage,2022,22.7,Bauchi,Darazo,NA
Yellow Fever Coverage,2022,35,Bauchi,Dass,NA
Yellow Fever Coverage,2022,23.1,Bauchi,Gamawa,NA
Yellow Fever Coverage,2022,39.8,Bauchi,Ganjuwa,NA
Yellow Fever Coverage,2022,24,Bauchi,Giade,NA
Yellow Fever Coverage,2022,17.5,Bauchi,Itas/Gadau,NA
Yellow Fever Coverage,2022,21.6,Bauchi,Jama'are,NA
Yellow Fever Coverage,2022,20.5,Bauchi,Katagum,NA
Yellow Fever Coverage,2022,18.8,Bauchi,Kirfi,NA
Yellow Fever Coverage,2022,21.5,Bauchi,Misau,NA
Yellow Fever Coverage,2022,21.5,Bauchi,Ningi,NA
Yellow Fever Coverage,2022,19.9,Bauchi,Shira,NA
Yellow Fever Coverage,2022,29.8,Bauchi,Tafawa-Balewa,NA
Yellow Fever Coverage,2022,34.5,Bauchi,Toro,NA
Yellow Fever Coverage,2022,30.8,Bauchi,Warji,NA
Yellow Fever Coverage,2022,36.9,Bauchi,Zaki,NA
Yellow Fever Coverage,2022,30.3,Benue,Ado,NA
Yellow Fever Coverage,2022,8.8,Benue,Agatu,NA
Yellow Fever Coverage,2022,9.3,Benue,Apa,NA
Yellow Fever Coverage,2022,14.5,Benue,Buruku,NA
Yellow Fever Coverage,2022,24.5,Benue,Gboko,NA
Yellow Fever Coverage,2022,22.4,Benue,Guma,NA
Yellow Fever Coverage,2022,18.8,Benue,Gwer East,NA
Yellow Fever Coverage,2022,33,Benue,Gwer West,NA
Yellow Fever Coverage,2022,20.8,Benue,Katsina-Ala,NA
Yellow Fever Coverage,2022,8.9,Benue,Konshisha,NA
Yellow Fever Coverage,2022,22.9,Benue,Kwande,NA
Yellow Fever Coverage,2022,34.3,Benue,Logo,NA
Yellow Fever Coverage,2022,24.6,Benue,Makurdi,NA
Yellow Fever Coverage,2022,23.1,Benue,Obi,NA
Yellow Fever Coverage,2022,15,Benue,Ogbadibo,NA
Yellow Fever Coverage,2022,50.3,Benue,Ohimini,NA
Yellow Fever Coverage,2022,24.6,Benue,Oju,NA
Yellow Fever Coverage,2022,12.7,Benue,Okpokwu,NA
Yellow Fever Coverage,2022,20.8,Benue,Otukpo,NA
Yellow Fever Coverage,2022,17.6,Benue,Tarka,NA
Yellow Fever Coverage,2022,33.3,Benue,Ukum,NA
Yellow Fever Coverage,2022,21.6,Benue,Ushongo,NA
Yellow Fever Coverage,2022,24.1,Benue,Vandeikya,NA
Yellow Fever Coverage,2022,0.22,Borno,Abadam,NA
Yellow Fever Coverage,2022,37,Borno,Askira/Uba,NA
Yellow Fever Coverage,2022,7.7,Borno,Bama,NA
Yellow Fever Coverage,2022,49.6,Borno,Bayo,NA
Yellow Fever Coverage,2022,47.9,Borno,Biu,NA
Yellow Fever Coverage,2022,51.1,Borno,Chibok,NA
Yellow Fever Coverage,2022,30.6,Borno,Damboa,NA
Yellow Fever Coverage,2022,27.2,Borno,Dikwa,NA
Yellow Fever Coverage,2022,25.9,Borno,Gubio,NA
Yellow Fever Coverage,2022,16.9,Borno,Gwoza,NA
Yellow Fever Coverage,2022,33.4,Borno,Hawul,NA
Yellow Fever Coverage,2022,49.4,Borno,Jere,NA
Yellow Fever Coverage,2022,18.6,Borno,Kaga,NA
Yellow Fever Coverage,2022,13.6,Borno,Kala/Balge,NA
Yellow Fever Coverage,2022,27.8,Borno,Konduga,NA
Yellow Fever Coverage,2022,5.2,Borno,Kukawa,NA
Yellow Fever Coverage,2022,62.6,Borno,Kwaya Kusar,NA
Yellow Fever Coverage,2022,34.9,Borno,Mafa,NA
Yellow Fever Coverage,2022,16.6,Borno,Magumeri,NA
Yellow Fever Coverage,2022,14.7,Borno,Maiduguri,NA
Yellow Fever Coverage,2022,2.4,Borno,Marte,NA
Yellow Fever Coverage,2022,21.9,Borno,Mobbar,NA
Yellow Fever Coverage,2022,92.4,Borno,Monguno,NA
Yellow Fever Coverage,2022,17.2,Borno,Ngala,NA
Yellow Fever Coverage,2022,26.2,Borno,Nganzai,NA
Yellow Fever Coverage,2022,41.6,Borno,Shani,NA
Yellow Fever Coverage,2022,10.5,Bayelsa,Brass,NA
Yellow Fever Coverage,2022,13,Bayelsa,Ekeremor,NA
Yellow Fever Coverage,2022,5.2,Bayelsa,Kolokuma/Opokuma,NA
Yellow Fever Coverage,2022,14.1,Bayelsa,Nembe,NA
Yellow Fever Coverage,2022,9.5,Bayelsa,Ogbia,NA
Yellow Fever Coverage,2022,8.5,Bayelsa,Sagbama,NA
Yellow Fever Coverage,2022,7.4,Bayelsa,Southern Ijaw,NA
Yellow Fever Coverage,2022,20.4,Bayelsa,Yenagoa,NA
Yellow Fever Coverage,2022,42.8,Cross River,Abi,NA
Yellow Fever Coverage,2022,44.6,Cross River,Akamkpa,NA
Yellow Fever Coverage,2022,28.3,Cross River,Akpabuyo,NA
Yellow Fever Coverage,2022,44.4,Cross River,Bakassi,NA
Yellow Fever Coverage,2022,29.9,Cross River,Bekwarra,NA
Yellow Fever Coverage,2022,37.6,Cross River,Biase,NA
Yellow Fever Coverage,2022,36.8,Cross River,Boki,NA
Yellow Fever Coverage,2022,28.6,Cross River,Calabar Municipal,NA
Yellow Fever Coverage,2022,28.8,Cross River,Calabar South,NA
Yellow Fever Coverage,2022,42.5,Cross River,Etung,NA
Yellow Fever Coverage,2022,20.6,Cross River,Ikom,NA
Yellow Fever Coverage,2022,26.4,Cross River,Obanliku,NA
Yellow Fever Coverage,2022,35.7,Cross River,Obubra,NA
Yellow Fever Coverage,2022,34.1,Cross River,Obudu,NA
Yellow Fever Coverage,2022,31.8,Cross River,Odukpani,NA
Yellow Fever Coverage,2022,35.4,Cross River,Ogoja,NA
Yellow Fever Coverage,2022,38.3,Cross River,Yakurr,NA
Yellow Fever Coverage,2022,30.4,Cross River,Yala,NA
Yellow Fever Coverage,2022,37.8,Delta,Aniocha North,NA
Yellow Fever Coverage,2022,24.8,Delta,Aniocha South,NA
Yellow Fever Coverage,2022,37.2,Delta,Bomadi,NA
Yellow Fever Coverage,2022,15.1,Delta,Burutu,NA
Yellow Fever Coverage,2022,30.7,Delta,Ethiope East,NA
Yellow Fever Coverage,2022,30.8,Delta,Ethiope West,NA
Yellow Fever Coverage,2022,35.5,Delta,Ika North East,NA
Yellow Fever Coverage,2022,28.3,Delta,Ika South,NA
Yellow Fever Coverage,2022,23.3,Delta,Isoko North,NA
Yellow Fever Coverage,2022,22.6,Delta,Isoko South,NA
Yellow Fever Coverage,2022,18.8,Delta,Ndokwa East,NA
Yellow Fever Coverage,2022,20.9,Delta,Ndokwa West,NA
Yellow Fever Coverage,2022,26.5,Delta,Okpe,NA
Yellow Fever Coverage,2022,31.6,Delta,Oshimili North,NA
Yellow Fever Coverage,2022,35.8,Delta,Oshimili South,NA
Yellow Fever Coverage,2022,13.7,Delta,Patani,NA
Yellow Fever Coverage,2022,20.2,Delta,Sapele,NA
Yellow Fever Coverage,2022,28.4,Delta,Udu,NA
Yellow Fever Coverage,2022,32.1,Delta,Ughelli North,NA
Yellow Fever Coverage,2022,22.3,Delta,Ughelli South,NA
Yellow Fever Coverage,2022,26.4,Delta,Ukwuani,NA
Yellow Fever Coverage,2022,28.5,Delta,Uvwie,NA
Yellow Fever Coverage,2022,26.2,Delta,Warri North,NA
Yellow Fever Coverage,2022,51.9,Delta,Warri South,NA
Yellow Fever Coverage,2022,10.3,Delta,Warri South West,NA
Yellow Fever Coverage,2022,30.8,Ebonyi,Abakaliki,NA
Yellow Fever Coverage,2022,44.6,Ebonyi,Afikpo North,NA
Yellow Fever Coverage,2022,29.7,Ebonyi,Afikpo South,NA
Yellow Fever Coverage,2022,61.2,Ebonyi,Ebonyi,NA
Yellow Fever Coverage,2022,20.2,Ebonyi,Ezza North,NA
Yellow Fever Coverage,2022,23.6,Ebonyi,Ezza South,NA
Yellow Fever Coverage,2022,25.4,Ebonyi,Ikwo,NA
Yellow Fever Coverage,2022,22.8,Ebonyi,Ishielu,NA
Yellow Fever Coverage,2022,21.4,Ebonyi,Ivo,NA
Yellow Fever Coverage,2022,36.8,Ebonyi,Izzi,NA
Yellow Fever Coverage,2022,36,Ebonyi,Ohaozara,NA
Yellow Fever Coverage,2022,17.6,Ebonyi,Ohaukwu,NA
Yellow Fever Coverage,2022,30.8,Ebonyi,Onicha,NA
Yellow Fever Coverage,2022,19.3,Edo,Akoko-Edo,NA
Yellow Fever Coverage,2022,20,Edo,Egor,NA
Yellow Fever Coverage,2022,12.1,Edo,Esan Central,NA
Yellow Fever Coverage,2022,17.2,Edo,Esan North-East,NA
Yellow Fever Coverage,2022,24.7,Edo,Esan South-East,NA
Yellow Fever Coverage,2022,15.5,Edo,Esan West,NA
Yellow Fever Coverage,2022,27.7,Edo,Etsako Central,NA
Yellow Fever Coverage,2022,12.9,Edo,Etsako East,NA
Yellow Fever Coverage,2022,22.4,Edo,Etsako West,NA
Yellow Fever Coverage,2022,11.7,Edo,Igueben,NA
Yellow Fever Coverage,2022,29.8,Edo,Ikpoba-Okha,NA
Yellow Fever Coverage,2022,17.2,Edo,Oredo,NA
Yellow Fever Coverage,2022,5.9,Edo,Orhionmwon,NA
Yellow Fever Coverage,2022,20,Edo,Ovia North-East,NA
Yellow Fever Coverage,2022,21,Edo,Ovia South-West,NA
Yellow Fever Coverage,2022,14.1,Edo,Owan East,NA
Yellow Fever Coverage,2022,10.7,Edo,Owan West,NA
Yellow Fever Coverage,2022,21.3,Edo,Uhunmwonde,NA
Yellow Fever Coverage,2022,31.7,Ekiti,Ado Ekiti,NA
Yellow Fever Coverage,2022,13.2,Ekiti,Aiyekire (Gbonyin),NA
Yellow Fever Coverage,2022,35.3,Ekiti,Efon,NA
Yellow Fever Coverage,2022,15.8,Ekiti,Ekiti East,NA
Yellow Fever Coverage,2022,18.6,Ekiti,Ekiti South West,NA
Yellow Fever Coverage,2022,14.1,Ekiti,Ekiti West,NA
Yellow Fever Coverage,2022,29.4,Ekiti,Emure,NA
Yellow Fever Coverage,2022,11.6,Ekiti,Ido-Osi,NA
Yellow Fever Coverage,2022,17.2,Ekiti,Ijero,NA
Yellow Fever Coverage,2022,14.5,Ekiti,Ikere,NA
Yellow Fever Coverage,2022,10.3,Ekiti,Ikole,NA
Yellow Fever Coverage,2022,14.6,Ekiti,Ilejemeje,NA
Yellow Fever Coverage,2022,13.2,Ekiti,Irepodun/Ifelodun,NA
Yellow Fever Coverage,2022,30.4,Ekiti,Ise/Orun,NA
Yellow Fever Coverage,2022,21.4,Ekiti,Moba,NA
Yellow Fever Coverage,2022,17.6,Ekiti,Oye,NA
Yellow Fever Coverage,2022,4.9,Enugu,Aninri,NA
Yellow Fever Coverage,2022,22.3,Enugu,Awgu,NA
Yellow Fever Coverage,2022,23.9,Enugu,Enugu East,NA
Yellow Fever Coverage,2022,35,Enugu,Enugu North,NA
Yellow Fever Coverage,2022,8.7,Enugu,Enugu South,NA
Yellow Fever Coverage,2022,33.4,Enugu,Ezeagu,NA
Yellow Fever Coverage,2022,24.5,Enugu,Igbo-Etiti,NA
Yellow Fever Coverage,2022,21.8,Enugu,Igbo-Eze North,NA
Yellow Fever Coverage,2022,31.9,Enugu,Igbo-Eze South,NA
Yellow Fever Coverage,2022,6.5,Enugu,Isi-Uzo,NA
Yellow Fever Coverage,2022,13.5,Enugu,Nkanu East,NA
Yellow Fever Coverage,2022,21.8,Enugu,Nkanu West,NA
Yellow Fever Coverage,2022,20,Enugu,Nsukka,NA
Yellow Fever Coverage,2022,17.2,Enugu,Oji River,NA
Yellow Fever Coverage,2022,26.8,Enugu,Udenu,NA
Yellow Fever Coverage,2022,21.4,Enugu,Udi,NA
Yellow Fever Coverage,2022,11.6,Enugu,Uzo-Uwani,NA
Yellow Fever Coverage,2022,53.7,Federal Capital Territory,Abaji,NA
Yellow Fever Coverage,2022,33.6,Federal Capital Territory,Abuja Municipal,NA
Yellow Fever Coverage,2022,47.2,Federal Capital Territory,Bwari,NA
Yellow Fever Coverage,2022,49.8,Federal Capital Territory,Gwagwalada,NA
Yellow Fever Coverage,2022,68,Federal Capital Territory,Kuje,NA
Yellow Fever Coverage,2022,45.3,Federal Capital Territory,Kwali,NA
Yellow Fever Coverage,2022,30.9,Gombe,Akko,NA
Yellow Fever Coverage,2022,31.7,Gombe,Balanga,NA
Yellow Fever Coverage,2022,16.8,Gombe,Billiri,NA
Yellow Fever Coverage,2022,33.9,Gombe,Dukku,NA
Yellow Fever Coverage,2022,38.3,Gombe,Funakaye,NA
Yellow Fever Coverage,2022,40.1,Gombe,Gombe,NA
Yellow Fever Coverage,2022,24.7,Gombe,Kaltungo,NA
Yellow Fever Coverage,2022,29.4,Gombe,Kwami,NA
Yellow Fever Coverage,2022,23.3,Gombe,Nafada,NA
Yellow Fever Coverage,2022,13.7,Gombe,Shongom,NA
Yellow Fever Coverage,2022,40.2,Gombe,Yamaltu/Deba,NA
Yellow Fever Coverage,2022,20.1,Imo,Aboh-Mbaise,NA
Yellow Fever Coverage,2022,21.9,Imo,Ahiazu-Mbaise,NA
Yellow Fever Coverage,2022,33.8,Imo,Ehime-Mbano,NA
Yellow Fever Coverage,2022,29.8,Imo,Ezinihitte-Mbaise,NA
Yellow Fever Coverage,2022,18.8,Imo,Ideato North,NA
Yellow Fever Coverage,2022,20,Imo,Ideato South,NA
Yellow Fever Coverage,2022,35.2,Imo,Ihitte/Uboma,NA
Yellow Fever Coverage,2022,47.6,Imo,Ikeduru,NA
Yellow Fever Coverage,2022,37.5,Imo,Isiala Mbano,NA
Yellow Fever Coverage,2022,19.8,Imo,Isu,NA
Yellow Fever Coverage,2022,27.3,Imo,Mbaitoli,NA
Yellow Fever Coverage,2022,20.3,Imo,Ngor-Okpala,NA
Yellow Fever Coverage,2022,21.1,Imo,Njaba,NA
Yellow Fever Coverage,2022,21.8,Imo,Nkwerre,NA
Yellow Fever Coverage,2022,22.5,Imo,Nwangele,NA
Yellow Fever Coverage,2022,45.5,Imo,Obowo,NA
Yellow Fever Coverage,2022,10.7,Imo,Oguta,NA
Yellow Fever Coverage,2022,19.4,Imo,Ohaji/Egbema,NA
Yellow Fever Coverage,2022,10.8,Imo,Okigwe,NA
Yellow Fever Coverage,2022,35.2,Imo,Onuimo,NA
Yellow Fever Coverage,2022,27.6,Imo,Orlu,NA
Yellow Fever Coverage,2022,13.4,Imo,Orsu,NA
Yellow Fever Coverage,2022,12.6,Imo,Oru East,NA
Yellow Fever Coverage,2022,28.6,Imo,Oru West,NA
Yellow Fever Coverage,2022,47.8,Imo,Owerri Municipal,NA
Yellow Fever Coverage,2022,35,Imo,Owerri North,NA
Yellow Fever Coverage,2022,49.4,Imo,Owerri West,NA
Yellow Fever Coverage,2022,26.4,Jigawa,Auyo,NA
Yellow Fever Coverage,2022,36.1,Jigawa,Babura,NA
Yellow Fever Coverage,2022,32.8,Jigawa,Birnin Kudu,NA
Yellow Fever Coverage,2022,28.3,Jigawa,Birniwa,NA
Yellow Fever Coverage,2022,40.8,Jigawa,Buji,NA
Yellow Fever Coverage,2022,32.3,Jigawa,Dutse,NA
Yellow Fever Coverage,2022,48.4,Jigawa,Gagarawa,NA
Yellow Fever Coverage,2022,45,Jigawa,Garki,NA
Yellow Fever Coverage,2022,26.8,Jigawa,Gumel,NA
Yellow Fever Coverage,2022,23.9,Jigawa,Guri,NA
Yellow Fever Coverage,2022,33.5,Jigawa,Gwaram,NA
Yellow Fever Coverage,2022,28.5,Jigawa,Gwiwa,NA
Yellow Fever Coverage,2022,23.2,Jigawa,Hadejia,NA
Yellow Fever Coverage,2022,31.2,Jigawa,Jahun,NA
Yellow Fever Coverage,2022,20.9,Jigawa,Kafin Hausa,NA
Yellow Fever Coverage,2022,40.7,Jigawa,Kaugama,NA
Yellow Fever Coverage,2022,31.8,Jigawa,Kazaure,NA
Yellow Fever Coverage,2022,31.5,Jigawa,Kiri Kasamma,NA
Yellow Fever Coverage,2022,44.8,Jigawa,Kiyawa,NA
Yellow Fever Coverage,2022,38.5,Jigawa,Maigatari,NA
Yellow Fever Coverage,2022,27.6,Jigawa,Malam Madori,NA
Yellow Fever Coverage,2022,24.6,Jigawa,Miga,NA
Yellow Fever Coverage,2022,29.3,Jigawa,Ringim,NA
Yellow Fever Coverage,2022,47.1,Jigawa,Roni,NA
Yellow Fever Coverage,2022,36.4,Jigawa,Sule-Tankarkar,NA
Yellow Fever Coverage,2022,49.7,Jigawa,Taura,NA
Yellow Fever Coverage,2022,46.4,Jigawa,Yankwashi,NA
Yellow Fever Coverage,2022,42,Kaduna,Birnin Gwari,NA
Yellow Fever Coverage,2022,26.4,Kaduna,Chikun,NA
Yellow Fever Coverage,2022,37.4,Kaduna,Giwa,NA
Yellow Fever Coverage,2022,32.5,Kaduna,Igabi,NA
Yellow Fever Coverage,2022,45.5,Kaduna,Ikara,NA
Yellow Fever Coverage,2022,24.2,Kaduna,Jaba,NA
Yellow Fever Coverage,2022,15.6,Kaduna,Jema'a,NA
Yellow Fever Coverage,2022,16.9,Kaduna,Kachia,NA
Yellow Fever Coverage,2022,17.4,Kaduna,Kaduna North,NA
Yellow Fever Coverage,2022,17,Kaduna,Kaduna South,NA
Yellow Fever Coverage,2022,22.5,Kaduna,Kagarko,NA
Yellow Fever Coverage,2022,21.9,Kaduna,Kajuru,NA
